Date,OMR3M,BHD3M,KWD3M,QAR3M,SAR3M,AED3M,EUR3M,EIBO3M,Gold,Oil,MSCI EM,SPX,USDL3M,GAS
2014/4/25,0.38415,0.37901,0.28967,3.64285,3.7506,3.6721,1.38336,0.74143,1301.25,100.89,993.346,1863.4,0.002266,4.646999836
2014/4/28,0.38439,0.37913,0.28993,3.6428,3.7505,3.6721,1.38409,0.74143,1299,100.84,993.125,1869.43,0.0022485,4.795000076
2014/4/29,0.3843,0.37903,0.29015,3.6429,3.75045,3.672,1.38148,0.74143,1297.75,101.28,999.928,1878.33,0.0022535,4.830999851
2014/4/30,0.3843875,0.37912,0.28987,3.6427375,3.750425,3.6721125,1.3863,0.74143,1288.5,99.74,995.283,1883.95,0.0022335,4.815000057
2014/5/1,0.3843,0.37913,0.28965,3.64295,3.75045,3.67185,1.38629,0.74143,1278.5,99.42,996.006,1883.68,0.0022285,4.718999863
2014/5/2,0.3844,0.37913,0.28983,3.64295,3.75045,3.67185,1.38627,0.74143,1281.25,99.76,1003.392,1881.14,0.0022285,4.673999786
2014/5/5,0.38444,0.37908,0.28954,3.64335,3.7505,3.67205,1.3876,0.74143,1313,99.48,1001.006,1884.66,0.0022285,4.688000202
2014/5/6,0.38436,0.37908,0.2892,3.6429,3.750525,3.6721,1.393,0.74143,1306.25,99.5,1003.933,1867.72,0.0022485,4.798999786
2014/5/7,0.38416,0.37908,0.28918,3.64315,3.750475,3.6721,1.39197,0.74143,1296,100.77,1004.496,1878.21,0.0022395,4.739999771
2014/5/8,0.38411,0.37902,0.28961,3.64265,3.750575,3.672025,1.38606,0.74143,1287,100.26,1008.853,1875.63,0.0022335,4.572000027
2014/5/9,0.38411,0.37907,0.2898,3.6428,3.750575,3.672025,1.37542,0.74143,1291.25,99.99,1006.955,1878.48,0.002241,4.531000137
2014/5/12,0.38431,0.37907,0.29014,3.6428,3.750475,3.67205,1.37532,0.74143,1298.75,100.59,1015.805,1896.65,0.002251,4.434000015
2014/5/13,0.38426,0.37912,0.29049,3.6428,3.750475,3.6721,1.37049,0.73857,1296.5,101.7,1022.44,1897.45,0.0022385,4.357999802
2014/5/14,0.3847,0.37901,0.29031,3.6429,3.750475,3.6721,1.37093,0.73857,1305.25,102.37,1032.236,1888.53,0.0022535,4.367000103
2014/5/15,0.3847225,0.3790325,0.2905175,3.6433875,3.7504875,3.6720625,1.37159,0.73857,1299,101.5,1029.105,1870.85,0.0022585,4.468999863
2014/5/16,0.3844,0.37907,0.2902,3.64245,3.75025,3.672225,1.37038,0.73857,1291.5,102.02,1031.954,1877.86,0.002286,4.413000107
2014/5/19,0.3845,0.379,0.2907,3.64275,3.750525,3.67205,1.37186,0.73857,1302,102.61,1035.427,1885.08,0.0022695,4.46999979
2014/5/20,0.3845,0.37895,0.29007,3.64295,3.750475,3.6721,1.36946,0.73143,1295.5,102.44,1029.906,1872.83,0.002281,4.552000046
2014/5/21,0.38435,0.37895,0.28974,3.6428,3.750475,3.67205,1.36634,0.73143,1287.25,104.36,1031.659,1888.03,0.0022735,4.47300005
2014/5/22,0.3847625,0.37901,0.29128,3.6432625,3.7505125,3.672166,1.36555,0.73143,1298.5,104.03,1041.194,1892.49,0.0022715,4.359000206
2014/5/23,0.38435,0.37895,0.29082,3.64295,3.75045,3.6721,1.3631,0.73143,1291.5,105,1042.925,1900.53,0.0022935,4.40500021
2014/5/26,0.38435,0.379,0.29074,3.64305,3.75045,3.6721,1.36511,0.73143,1291.5,105,1041.84,1900.53,0.0022935,4.455000162
2014/5/27,0.38435,0.37895,0.29077,3.6428,3.7505,3.6721,1.36147,0.73143,1275.5,104.11,1032.882,1911.91,0.0022985,4.505000114
2014/5/28,0.3846375,0.37896,0.2905575,3.6427,3.7505,3.6722,1.35976,0.73143,1263.5,102.72,1038.233,1909.78,0.002276,4.618999958
2014/5/29,0.38425,0.37887,0.29106,3.6425,3.7505,3.6721,1.36154,0.73143,1255,103.58,1038.64,1920.03,0.0022735,4.559000015
2014/5/30,0.38425,0.37887,0.29064,3.64235,3.7505,3.67215,1.36455,0.73143,1250.5,102.71,1027.693,1923.57,0.002274,4.541999817
2014/6/2,0.3845475,0.3787575,0.291155,3.6430125,3.7504625,3.6721875,1.3608,0.73143,1247.25,102.47,1029.5,1924.97,0.0022715,4.611999989
2014/6/3,0.3843,0.37887,0.29183,3.6424,3.7504,3.67205,1.36212,0.73143,1242.75,102.66,1035.949,1924.24,0.002274,4.629000187
2014/6/4,0.3843,0.37887,0.29197,3.64245,3.7504,3.67205,1.36226,0.73143,1245.25,102.64,1031.188,1927.88,0.002295,4.639999866
2014/6/5,0.3843,0.37902,0.29161,3.64255,3.750425,3.67215,1.36169,0.73143,1252.5,102.48,1034.983,1940.46,0.002306,4.701000214
2014/6/6,0.38431,0.37902,0.29176,3.64265,3.750425,3.67215,1.36408,0.73143,1247.5,102.66,1044.935,1949.44,0.002296,4.710000038
2014/6/9,0.38431,0.37867,0.29185,3.64255,3.750325,3.67205,1.35945,0.73143,1253.5,104.41,1048.964,1951.27,0.0023055,4.644999981
2014/6/10,0.38439,0.37867,0.29203,3.64255,3.750325,3.67205,1.3547,0.73143,1259.5,104.35,1057.594,1950.79,0.002303,4.53000021
2014/6/11,0.38439,0.37867,0.292,3.6429,3.7504,3.67215,1.35355,0.73143,1262,104.4,1056.037,1943.89,0.002298,4.507999897
2014/6/12,0.3844,0.37867,0.29175,3.64275,3.7504,3.67215,1.35553,0.73143,1265.75,106.53,1054.742,1930.11,0.002306,4.762000084
2014/6/13,0.3844,0.37867,0.29192,3.6428,3.7504,3.67215,1.35332,0.73143,1273,106.91,1049.139,1936.16,0.002321,4.738999844
2014/6/16,0.3844,0.37883,0.29135,3.64285,3.75055,3.67215,1.35762,0.73143,1276.25,106.9,1046.28,1937.78,0.002306,4.706999779
2014/6/17,0.3844,0.37882,0.29188,3.6428,3.750525,3.67205,1.3549,0.73143,1267.5,106.36,1043.533,1941.99,0.00231,4.709000111
2014/6/18,0.3844,0.37882,0.29112,3.6427,3.7507,3.67215,1.35768,0.73143,1269.75,105.97,1044.567,1956.98,0.00231,4.65899992
2014/6/19,0.3844,0.37882,0.28995,3.6426,3.75025,3.67215,1.36366,0.73143,1293,106.43,1049.936,1959.48,0.002296,4.584000111
2014/6/20,0.3844,0.37882,0.28958,3.6426,3.75065,3.67215,1.35792,0.73143,1312.5,107.26,1043.865,1962.87,0.002306,4.531000137
2014/6/23,0.38451,0.37883,0.28976,3.6424,3.750625,3.6724,1.35963,0.73143,1313.5,106.8,1042.333,1962.61,0.002326,4.446000099
2014/6/24,0.3845,0.37874,0.29004,3.6421,3.75045,3.67205,1.3601,0.73143,1318.5,106.55,1048.142,1949.98,0.002336,4.534999847
2014/6/25,0.3845,0.37874,0.28997,3.6423,3.7505,3.672,1.3638,0.73143,1316.75,107.2,1041.776,1959.53,0.0023385,4.552999973
2014/6/26,0.38451,0.37874,0.2889275,3.64265,3.75025,3.6723,1.35938,0.73143,1311.75,105.84,1046.814,1957.22,0.002341,4.400000095
2014/6/27,0.38431,0.37874,0.29025,3.6426,3.75015,3.6723,1.36449,0.73143,1317.5,105.74,1046.184,1960.96,0.002346,4.40899992
2014/6/30,0.38411,0.37874,0.28978,3.64215,3.75035,3.6722,1.36963,0.73143,1315,105.37,1050.778,1960.23,0.002307,4.460999966
2014/7/1,0.38381,0.37871,0.29036,3.64205,3.75035,3.67235,1.36841,0.72429,1327.5,105.34,1051.386,1973.32,0.002318,4.454999924
2014/7/2,0.38382,0.37871,0.2904,3.64205,3.75035,3.67245,1.36593,0.72429,1326.5,104.48,1060.574,1974.62,0.002346,4.356999874
2014/7/3,0.38372,0.3788,0.29107,3.64215,3.7505,3.67245,1.36147,0.72429,1317.5,104.06,1062.178,1985.44,0.002321,4.406000137
2014/7/4,0.38362,0.3788,0.29102,3.64225,3.7505,3.672525,1.35939,0.72429,1317.5,104.06,1062.401,1985.44,0.002331,4.315500021
2014/7/7,0.38366,0.37875,0.29075,3.6421,3.75045,3.672325,1.36011,0.72429,1313,103.53,1064.332,1977.65,0.002341,4.224999905
2014/7/8,0.384,0.37875,0.29126,3.64235,3.75035,3.6722,1.36191,0.71714,1323,103.4,1064.726,1963.71,0.002336,4.203999996
2014/7/9,0.38405,0.37875,0.29119,3.6422,3.75035,3.6722,1.36459,0.71714,1322.75,102.29,1060.935,1972.83,0.002341,4.170000076
2014/7/10,0.384,0.37865,0.29149,3.6421,3.750475,3.6722,1.36062,0.71143,1340.25,102.93,1062.372,1964.68,0.002336,4.119999886
2014/7/11,0.384,0.37865,0.2915,3.6421,3.750275,3.6722,1.36042,0.71143,1335,100.83,1058.673,1967.57,0.002336,4.145999908
2014/7/14,0.38401,0.379,0.29159,3.6424,3.750275,3.6722,1.3632,0.71143,1306,100.91,1063.66,1977.1,0.002326,4.146999836
2014/7/15,0.38376,0.37901,0.2912,3.6424,3.7503,3.6723,1.35743,0.70714,1310,99.96,1066.346,1973.28,0.002331,4.097000122
2014/7/16,0.38341,0.37901,0.29149,3.6424,3.75025,3.6723,1.35405,0.70714,1301,101.2,1066.831,1981.57,0.002336,4.118999958
2014/7/17,0.38356,0.37901,0.29161,3.64245,3.75035,3.672375,1.35229,0.70714,1302.5,103.19,1062.591,1958.12,0.002336,3.953999996
2014/7/18,0.38356,0.37856,0.29166,3.64235,3.75035,3.6723,1.35142,0.70714,1307.25,103.13,1063.262,1978.22,0.002316,3.950999975
2014/7/21,0.38365,0.37861,0.29137,3.6424,3.7503,3.6722,1.35251,0.70714,1311.5,104.59,1063.259,1973.63,0.002331,3.848999977
2014/7/22,0.38362,0.37902,0.29157,3.6423,3.7503375,3.67225,1.34716,0.70714,1310.25,104.42,1074.482,1983.53,0.002326,3.772000074
2014/7/23,0.38346,0.37852,0.29163,3.6426,3.7503375,3.67225,1.3467,0.70714,1308,103.12,1077.701,1987.01,0.002341,3.762000084
2014/7/24,0.38346,0.37851,0.2918,3.64255,3.7504375,3.67225,1.34722,0.72143,1292.75,105.2,1080.85,1987.98,0.002351,3.846999884
2014/7/25,0.38346,0.37851,0.29194,3.64255,3.7504,3.6722,1.34369,0.72143,1294.75,106.09,1078.695,1978.34,0.002341,3.780999899
2014/7/28,0.38341,0.37866,0.29214,3.6428,3.7504,3.67225,1.34432,0.72143,1304.5,105.67,1079.244,1978.91,0.002361,3.746999979
2014/7/29,0.38341,0.37901,0.29234,3.6428,3.7504,3.67225,1.34148,0.72143,1299.25,100.97,1080.537,1969.95,0.002371,3.808000088
2014/7/30,0.38351,0.37901,0.29231,3.6429,3.7505,3.6722,1.33828,0.72143,1294.5,100.27,1078.751,1970.07,0.002396,3.786000013
2014/7/31,0.38351,0.37851,0.29226,3.6427,3.7504,3.6722,1.33843,0.72143,1285.25,98.17,1065.775,1930.67,0.002391,3.84100008
2014/8/1,0.38351,0.37851,0.29217,3.6427,3.7503,3.6722,1.34334,0.72143,1291.25,97.88,1060.128,1925.15,0.002381,3.798000097
2014/8/4,0.3837,0.37831,0.29211,3.64295,3.7504,3.67215,1.34239,0.72143,1290.5,98.29,1069.302,1938.99,0.002371,3.834000111
2014/8/5,0.38361,0.37832,0.2920725,3.6429125,3.7504,3.67215,1.33742,0.72143,1284.75,97.38,1063.115,1920.21,0.002371,3.897000074
2014/8/6,0.38321,0.37832,0.29217,3.6431,3.7504,3.67215,1.33618,0.72143,1306.5,96.92,1056.769,1920.24,0.002342,3.933000088
2014/8/7,0.38321,0.37812,0.29214,3.643,3.7504,3.67225,1.33565,0.72143,1305.25,97.31,1051.221,1909.57,0.002331,3.875999928
2014/8/8,0.38321,0.37812,0.29199,3.643,3.75035,3.6722,1.34196,0.72143,1309.75,97.65,1045.514,1931.59,0.002351,3.961999893
2014/8/11,0.38321,0.37807,0.29206,3.6431,3.7503,3.67215,1.33928,0.72143,1307.25,98.08,1061.414,1936.92,0.002338,3.964999914
2014/8/12,0.38331,0.37807,0.29227,3.6432,3.7503,3.67215,1.3363,0.72143,1315.75,97.37,1064.419,1933.75,0.002331,3.973999977
2014/8/13,0.38331,0.37832,0.29247,3.6432,3.7503,3.6721,1.3386,0.72143,1312,97.59,1070.871,1946.72,0.002336,3.83100009
2014/8/14,0.3835475,0.37831,0.2919375,3.6427375,3.7504625,3.6723,1.33862,0.72143,1313.5,95.58,1072.372,1955.18,0.002311,3.905999899
2014/8/15,0.3835825,0.37832,0.2918125,3.6428625,3.75063,3.67235,1.33888,0.72143,1296,97.35,1074.514,1955.06,0.002321,3.776000023
2014/8/18,0.38331,0.37788,0.29244,3.6431,3.750275,3.6722,1.33697,0.72143,1296.75,96.41,1077.067,1971.74,0.002321,3.792000055
2014/8/19,0.38331,0.37788,0.29257,3.6431,3.750175,3.6721,1.33254,0.71571,1296.5,94.48,1084.454,1981.6,0.002344,3.877000093
2014/8/20,0.38322,0.37778,0.29259,3.6428,3.7503,3.6721,1.32941,0.71571,1295,93.45,1085.084,1986.51,0.002349,3.822999954
2014/8/21,0.38322,0.37778,0.29235,3.64275,3.7502,3.6723,1.32911,0.71429,1275.25,93.96,1081.928,1992.37,0.002349,3.888999939
2014/8/22,0.3837825,0.37818,0.2923775,3.6428625,3.7503625,3.67235,1.32376,0.71429,1277.25,93.65,1083.072,1988.4,0.002384,3.839999914
2014/8/25,0.38293,0.37777,0.29261,3.6429,3.75025,3.67205,1.32052,0.71429,1278,95.28,1085.293,1997.92,0.002384,3.937000036
2014/8/26,0.38292,0.37777,0.29266,3.6428,3.7503,3.6721,1.32105,0.71429,1286,95.79,1087.774,2000.02,0.002381,3.911000013
2014/8/27,0.38297,0.37777,0.29263,3.64285,3.7503,3.6721,1.32101,0.71429,1282.75,95.81,1093.744,2000.12,0.002346,3.957000017
2014/8/28,0.38296,0.37777,0.29302,3.6427,3.75035,3.6721,1.31831,0.71429,1292,96.47,1086.978,1996.74,0.002336,4.044000149
2014/8/29,0.38296,0.37777,0.2935,3.64255,3.750325,3.6721,1.31801,0.71429,1285.75,95.96,1087.88,2003.37,0.002336,4.065000057
2014/9/1,0.38311,0.37776,0.29326,3.6427,3.75035,3.67205,1.31457,0.71429,1285.75,95.96,1090.571,2003.37,0.002336,3.977500081
2014/9/2,0.38316,0.37796,0.29353,3.6428,3.7503,3.67215,1.3131,0.71286,1267,92.88,1086.732,2002.28,0.002331,3.890000105
2014/9/3,0.38316,0.37786,0.29324,3.6427,3.750275,3.67215,1.31456,0.71143,1265.5,95.54,1100.982,2000.72,0.002341,3.846999884
2014/9/4,0.38331,0.37786,0.29411,3.6426,3.75035,3.67215,1.29767,0.71143,1271.5,94.45,1100.233,1997.65,0.002331,3.819000006
2014/9/5,0.38331,0.378235,0.29396,3.6426,3.7502975,3.67215,1.29691,0.71143,1266,93.29,1096.826,2007.71,0.002323,3.792999983
2014/9/8,0.3834,0.37796,0.2945,3.6427,3.7504,3.67215,1.29591,0.71143,1259,92.66,1094.987,2001.54,0.002336,3.875999928
2014/9/9,0.38343,0.37795,0.29475,3.6427,3.7502,3.672225,1.29246,0.71143,1255.75,92.75,1087.536,1988.44,0.002346,3.983999968
2014/9/10,0.38338,0.3782,0.29455,3.64265,3.750275,3.67225,1.29264,0.71143,1251,91.67,1075.217,1995.69,0.002346,3.953999996
2014/9/11,0.38338,0.3782,0.29445,3.64265,3.7505,3.67225,1.2951,0.71143,1241.25,92.83,1069.431,1997.45,0.002341,3.822999954
2014/9/12,0.38335,0.37821,0.29417,3.6428,3.7505,3.6723,1.29476,0.71143,1231.5,92.27,1061.534,1985.54,0.002346,3.857000113
2014/9/15,0.38338,0.3782,0.29465,3.64245,3.75055,3.6724,1.29481,0.71143,1234.25,92.92,1055.781,1984.13,0.002346,3.930999994
2014/9/16,0.3832925,0.3783,0.2938625,3.6424625,3.7505875,3.6724125,1.29519,0.71143,1232.25,94.88,1054.069,1998.98,0.002344,3.994999886
2014/9/17,0.38344,0.37815,0.29452,3.6427,3.7504,3.672475,1.29688,0.71143,1236,94.42,1062.386,2001.57,0.002341,4.013000011
2014/9/18,0.38341,0.37814,0.29454,3.64255,3.7504,3.6726,1.29304,0.71143,1220.5,93.07,1056.372,2011.36,0.002331,3.910000086
2014/9/19,0.38341,0.37829,0.29506,3.64255,3.7504,3.6727,1.2849,0.71143,1219.75,92.41,1053.921,2010.4,0.002331,3.836999893
2014/9/22,0.38353,0.3783,0.2947,3.64245,3.7505,3.6727,1.28313,0.71143,1213.5,90.87,1040.287,1994.29,0.002356,3.849999905
2014/9/23,0.38413,0.37805,0.29505,3.64265,3.7505,3.6725,1.28715,0.71143,1222,92.31,1032.795,1982.77,0.002341,3.815999985
2014/9/24,0.38388,0.37805,0.29535,3.6428,3.7506,3.6727,1.28072,0.71143,1217.25,93.9,1035.315,1998.3,0.002351,3.911000013
2014/9/25,0.38397,0.37806,0.29571,3.6427,3.75065,3.67285,1.27556,0.71143,1213.75,93.63,1025.632,1965.99,0.002336,3.970999956
2014/9/26,0.38397,0.37806,0.29607,3.6427,3.75075,3.67305,1.27038,0.71143,1213.75,93.54,1023.906,1982.85,0.002331,3.983999968
2014/9/29,0.38359,0.37801,0.29591,3.6428,3.7506,3.6727,1.26949,0.71143,1219.5,94.57,1009.432,1977.8,0.002351,4.153999805
2014/9/30,0.38383,0.378,0.29598,3.64235,3.751,3.6723,1.26409,0.71143,1216.5,91.16,1005.326,1972.29,0.002351,4.120999813
2014/10/1,0.38379,0.37801,0.29607,3.6424,3.7511,3.67245,1.2604,0.69714,1216.5,90.73,996.856,1946.16,0.002326,4.022999763
2014/10/2,0.38379,0.37811,0.29582,3.6424,3.7513,3.6724,1.26616,0.69714,1211.75,91.01,992.529,1946.17,0.002312,3.931999922
2014/10/3,0.38379,0.37801,0.29686,3.64245,3.75135,3.6724,1.25196,0.69714,1195,89.74,997.27,1967.9,0.002316,4.039000034
2014/10/6,0.3838,0.37811,0.29636,3.64245,3.7513,3.67235,1.25772,0.69714,1195.75,90.34,1010.318,1964.82,0.002326,3.898000002
2014/10/7,0.3838,0.37811,0.29616,3.64245,3.751,3.67235,1.26368,0.69714,1210.5,88.85,1010.856,1935.1,0.002311,3.957000017
2014/10/8,0.3838,0.37802,0.29584,3.64235,3.7506,3.67225,1.26944,0.69429,1217,87.31,998.759,1968.89,0.002291,3.855000019
2014/10/9,0.3838,0.37792,0.29635,3.64235,3.750825,3.6722,1.27203,0.69143,1226.75,85.77,1008.332,1928.21,0.002291,3.845000029
2014/10/10,0.3838,0.37792,0.2966,3.6423,3.750825,3.6722,1.26339,0.69143,1219,85.82,989.869,1906.13,0.0023,3.858999968
2014/10/13,0.3839125,0.37791,0.2968275,3.6423875,3.75085,3.6722125,1.26884,0.69143,1229,85.74,991.492,1874.74,0.002306,3.915999889
2014/10/14,0.3839,0.37781,0.29673,3.6423,3.75115,3.67225,1.26753,0.69143,1234.75,81.84,992.076,1877.7,0.002291,3.815999985
2014/10/15,0.38408,0.37811,0.2958,3.6425,3.7513,3.672348,1.27679,0.69143,1237.5,81.78,982.597,1862.49,0.002281,3.799999952
2014/10/16,0.38429,0.37811,0.29633,3.64235,3.75145,3.6725,1.27888,0.69143,1237.75,82.7,970.646,1862.76,0.0023075,3.796000004
2014/10/17,0.38429,0.37811,0.29645,3.64225,3.75144165,3.672525,1.27757,0.69143,1234.25,82.75,976.759,1886.76,0.0023135,3.766000032
2014/10/20,0.38424,0.37781,0.29667,3.6422,3.7521,3.67265,1.27887,0.69143,1244.5,82.71,981.496,1904.01,0.002321,3.670000076
2014/10/21,0.38447,0.37781,0.29745,3.6426,3.75275,3.67295,1.2737,0.69143,1250.25,82.81,981.784,1941.28,0.002306,3.710999966
2014/10/22,0.38452,0.37781,0.29736,3.6424,3.75245,3.6727,1.26743,0.69143,1243.75,81.29,987.091,1927.11,0.002328,3.65899992
2014/10/23,0.3843,0.37776,0.29733,3.64295,3.7525,3.67285,1.2656,0.69143,1232.75,82.86,981.753,1950.82,0.002336,3.621999979
2014/10/24,0.3843,0.37811,0.29676,3.64285,3.752135,3.67285,1.26758,0.69143,1232.75,81.01,984.378,1964.58,0.002331,3.622999907
2014/10/27,0.38416,0.37776,0.29691,3.64255,3.7525,3.67265,1.27185,0.69143,1228.75,81,977.795,1961.63,0.002326,3.561000109
2014/10/28,0.38421,0.37787,0.29632,3.64265,3.7517,3.67255,1.27543,0.69143,1229.25,81.42,992.536,1985.05,0.002326,3.648999929
2014/10/29,0.38406,0.37788,0.297,3.6429,3.7517,3.6726,1.27683,0.69143,1223.5,82.2,1004.878,1982.3,0.002326,3.727999926
2014/10/30,0.38406,0.37812,0.29623,3.6431,3.75165,3.6728,1.2629,0.69143,1202,81.12,1007.542,1994.65,0.0023235,3.826999903
2014/10/31,0.38406,0.37787,0.29701,3.64325,3.751675,3.67285,1.25368,0.69143,1164.25,80.54,1016.072,2018.05,0.002321,3.872999907
2014/11/3,0.38406,0.37788,0.29728,3.64295,3.751125,3.67265,1.24926,0.68429,1167.75,78.78,1010.365,2017.81,0.0023235,4.046000004
2014/11/4,0.38406,0.37788,0.29694,3.6432,3.7524,3.67275,1.25798,0.68429,1166.5,77.19,1007.106,2012.1,0.0023185,4.129000187
2014/11/5,0.38411,0.37788,0.29742,3.6434,3.752225,3.6727,1.24971,0.68429,1142,78.68,998.439,2023.57,0.0023185,4.193999767
2014/11/6,0.38401,0.37788,0.29822,3.64335,3.751685,3.6727,1.2445,0.68429,1145,77.91,991.325,2031.21,0.002316,4.403999805
2014/11/7,0.38401,0.37788,0.29793,3.6435,3.7518,3.6727,1.24226,0.68429,1154.5,78.65,987.647,2031.92,0.002326,4.412000179
2014/11/10,0.38401,0.37787,0.29802,3.64335,3.752125,3.6727,1.24517,0.68429,1162,77.4,997.656,2038.26,0.002331,4.255000114
2014/11/11,0.38401,0.37787,0.29751,3.64335,3.75225,3.67265,1.24345,0.68429,1156.5,77.94,993.692,2039.68,0.002332,4.247000217
2014/11/12,0.38396,0.37787,0.29793,3.64325,3.7519,3.67265,1.24855,0.68429,1164.5,77.18,996.062,2038.25,0.002332,4.184999943
2014/11/13,0.38392,0.37812,0.29748,3.6435,3.75205,3.672675,1.24827,0.68429,1161.75,74.21,992.722,2039.33,0.002321,3.976999998
2014/11/14,0.38392,0.37812,0.29735,3.64365,3.752,3.6727,1.24875,0.68429,1169,75.82,990.807,2039.82,0.002321,4.019999981
2014/11/17,0.38392,0.37787,0.29574,3.64355,3.7519,3.6728,1.24644,0.68429,1182.5,75.64,985.882,2041.32,0.0023185,4.34100008
2014/11/18,0.38392,0.37787,0.29598,3.64355,3.75185,3.67275,1.25394,0.68429,1192.75,74.61,988.663,2051.8,0.0023185,4.243999958
2014/11/19,0.38392,0.37812,0.2955,3.64335,3.751795,3.6728,1.25485,0.68429,1196,74.58,989.912,2048.72,0.002311,4.370999813
2014/11/20,0.38392,0.37787,0.29559,3.64335,3.7516375,3.6728,1.25485,0.68429,1190,75.85,990.097,2052.75,0.002329,4.488999844
2014/11/21,0.38392,0.37786,0.2955,3.6434,3.751615,3.67265,1.24209,0.68429,1203.75,76.51,1004.349,2063.5,0.0023285,4.265999794
2014/11/24,0.38396,0.37812,0.2958,3.6437,3.75135,3.6728,1.24444,0.68429,1197.5,75.73,1011.231,2069.41,0.0023435,4.151000023
2014/11/25,0.3842725,0.3779325,0.2960325,3.6434125,3.7517625,3.67305,1.24929,0.68429,1199,74.04,1009.095,2067.03,0.002356,4.282000065
2014/11/26,0.38387,0.37776,0.29591,3.6432,3.752175,3.6731,1.25362,0.68429,1197.5,73.64,1011.971,2072.83,0.002356,4.355000019
2014/11/27,0.38387,0.37778,0.29538,3.643,3.7519,3.6732,1.24892,0.68429,1197.5,73.64,1012.622,2072.83,0.002336,4.22149992
2014/11/28,0.38387,0.37778,0.2960135,3.64325,3.752925,3.673385,1.24747,0.68429,1182.75,66.15,1004.715,2067.56,0.002336,4.087999821
2014/12/1,0.38427,0.37778,0.29533,3.6441,3.75295,3.6733,1.24848,0.68429,1194,69,985.079,2053.44,0.002346,4.006999969
2014/12/2,0.38436,0.37813,0.29519,3.64385,3.7522,3.6733119,1.24112,0.68429,1195,66.88,984.491,2066.55,0.002346,3.874000072
2014/12/3,0.38442,0.37778,0.29489,3.6441,3.752825,3.6735,1.23302,0.68429,1204.75,67.38,985.895,2074.33,0.0023485,3.805000067
2014/12/4,0.38438,0.37779,0.29437,3.6435,3.7529,3.67345,1.24453,0.68429,1209,66.81,986.914,2071.92,0.0023535,3.648999929
2014/12/5,0.38438,0.37812,0.29485,3.6438,3.7528,3.6733,1.23051,0.68429,1194,65.84,985.679,2075.37,0.002356,3.802000046
2014/12/8,0.38443,0.37793,0.29412,3.6436,3.75225,3.6734,1.22995,0.68429,1193,63.05,976.838,2060.31,0.002376,3.595000029
2014/12/9,0.38457,0.37792,0.29425,3.6435,3.7518,3.673325,1.24314,0.68429,1227,63.82,965.413,2059.82,0.0023885,3.65199995
2014/12/10,0.38442,0.37791,0.29346,3.64345,3.75185,3.67335,1.24242,0.68429,1229,60.94,958.672,2026.14,0.002399,3.70600009
2014/12/11,0.38452,0.37783,0.29403,3.64345,3.7527,3.6733,1.23902,0.68429,1216.25,59.95,946.04,2035.33,0.002406,3.634000063
2014/12/12,0.38452,0.37783,0.29384,3.64355,3.7526,3.6733,1.24695,0.68429,1217,57.81,938.412,2002.33,0.0024285,3.795000076
2014/12/15,0.38443,0.37814,0.29373,3.64365,3.75235,3.67325,1.24304,0.68429,1209.25,55.91,924.055,1989.63,0.002426,3.719000101
2014/12/16,0.38453,0.37813,0.29374,3.64375,3.75245,3.67335,1.25175,0.68429,1202.5,55.93,909.977,1972.74,0.002426,3.618999958
2014/12/17,0.38448,0.37813,0.29518,3.64365,3.7535,3.6735,1.24036,0.68429,1195.75,56.47,918.153,2012.89,0.0024535,3.701999903
2014/12/18,0.38448,0.37783,0.2949,3.64365,3.75315,3.67325,1.22893,0.68429,1199,54.11,935.119,2061.23,0.002471,3.64199996
2014/12/19,0.3847,0.37783,0.29515,3.6439,3.75345,3.6732,1.22731,0.68429,1195.5,56.52,944.6,2070.65,0.002521,3.463999987
2014/12/22,0.38437,0.37813,0.2955,3.6438,3.753,3.67305,1.22673,0.68429,1195.25,55.26,957.568,2078.54,0.002551,3.144000053
2014/12/23,0.38436,0.37783,0.29579,3.6436,3.75235,3.67295,1.21864,0.67714,1175.75,57.12,951.952,2082.17,0.002546,3.171000004
2014/12/24,0.38436,0.37780665,0.29547,3.64375,3.7523333,3.673,1.21993,0.67714,1177,55.84,951.194,2081.88,0.002566,3.029999971
2014/12/25,0.38436,0.37780665,0.29548,3.64375,3.7520833,3.673,1.21993,0.67714,1177,55.84,950.607,2081.88,0.002561,3.01849997
2014/12/26,0.38436,0.37780665,0.29569,3.64375,3.751895,3.673,1.21803,0.67714,1193.9,54.73,952.531,2088.77,0.002556,3.006999969
2014/12/29,0.38433,0.37782665,0.29585,3.6441,3.7519,3.67285,1.21905,0.67714,1185.5,53.61,958.696,2090.57,0.002551,3.188999891
2014/12/30,0.38419,0.37762335,0.29542,3.64425,3.7522,3.67295,1.21743,0.67714,1206,54.12,954.582,2080.35,0.002552,3.094000101
2014/12/31,0.3845325,0.37760335,0.2955,3.6435,3.75215,3.6728125,1.21105,0.67714,1199.25,53.27,956.308,2058.9,0.002556,2.888999939
2015/1/1,0.384555,0.37760335,0.29546,3.6436875,3.75215,3.6728125,1.21105,0.67714,1199.25,53.27,956.281,2058.9,0.002556,2.94599998
2015/1/2,0.38417,0.3775925,0.2959025,3.6440125,3.7535625,3.67275,1.20407,0.67714,1172,52.69,953.721,2058.2,0.002556,3.003000021
